都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
岡山県,真庭市,勝山公民館江川分館,岡山県真庭市江川858,35.078045054045,133.68734324289,1,0,0,-,-,-,30人,,避難所・避難施設
岡山県,美作市,河内公会堂,岡山県美作市矢田井,35.067323473942,134.19195629535,1,0,0,-,-,-,,,１次避難場所・避難所
岡山県,新見市,新見市民体育館,岡山県新見市下熊谷22-2,34.998041102382,133.46549173914,1,0,0,-,-,-,980人,,避難所
岡山県,倉敷市,玉島東中学校,岡山県倉敷市玉島2丁目21-1,34.54086715671,133.67918205463,1,0,0,0,0,1,8310人,,避難場所・津波避難場所・避難所
岡山県,浅口郡里庄町,里庄西小学校,岡山県浅口郡里庄町新庄5534,34.504988075488,133.54503622087,-,-,-,-,-,-,2500人,,広域避難場所
岡山県,総社市,長良文化センター,岡山県総社市長良336,34.692585734822,133.79202235911,1,0,0,-,-,-,40人,,避難予定場所
岡山県,赤磐市,出屋公会堂,岡山県赤磐市多賀805番地3,34.829776839313,134.01431290474,1,0,0,-,-,-,,,１次避難所
岡山県,美作市,観音堂コミュニティハウス,岡山県美作市真加部379番地2,35.082281344937,134.19291849975,1,0,0,-,-,-,,,１次避難場所・避難所
岡山県,津山市,田邑公民館,岡山県津山市下田邑114-1,35.081659875822,133.96778413504,1,0,0,-,-,-,140人,,避難所予定施設
岡山県,岡山市北区,馬屋上小学校,岡山県岡山市北区富吉2944-2,34.744525549942,133.85661122351,1,0,0,0,1,0,6140人,,避難所
岡山県,高梁市,ききょう緑地グラウンド,岡山県高梁市落合町近似93-1,34.784758877197,133.60700523732,1,0,0,-,-,-,,,避難所
岡山県,美作市,湯郷公民館,岡山県美作市湯郷826番地2,34.993424863098,134.13265155769,1,0,0,-,-,-,,,避難場所・避難所
岡山県,赤磐市,桜が丘西2丁目集会所,岡山県赤磐市桜が丘西2丁目21番1号,34.771180554518,134.03737382392,1,0,0,-,-,-,,,１次避難所
岡山県,総社市,東公民館,岡山県総社市南溝手477番地7,34.680994418434,133.78107224546,1,0,0,-,-,-,50人,,避難予定場所
岡山県,岡山市北区,岡山市津島コミュニティハウス,岡山県岡山市北区津島本町17-8,34.68994115889,133.91086525054,1,0,0,0,1,0,,,避難所
岡山県,真庭市,関コミュニティハウス,岡山県真庭市関898-1,35.000558201039,133.68402487611,1,0,0,-,-,-,80人,,避難所
岡山県,浅口郡里庄町,才申公会堂,岡山県浅口郡里庄町,34.510713580245,133.55354772278,1,0,0,-,-,-,20人,,１次避難場所
岡山県,高梁市,公民館七地分館（七地コミュニティハウス）,岡山県高梁市川上町七地2113,34.759510233329,133.46663057459,1,0,0,-,-,-,,,避難所
岡山県,赤磐市,由津里公民館,岡山県赤磐市由津里2250番地,34.795446655826,133.99527650153,1,0,0,-,-,-,,,１次避難所
岡山県,津山市,院庄公民館院庄北分館,岡山県津山市院庄999-3,35.061114496003,133.95013366204,1,0,0,-,-,-,30人,,避難所予定施設
岡山県,岡山市東区,県立西大寺高等学校,岡山県岡山市東区西大寺上2-1-17,34.658372797094,134.03440919558,1,0,0,0,1,1,,,避難所
岡山県,岡山市北区,特別養護老人ホーム光生げんき,岡山県岡山市北区厚生町3丁目8-35,34.655833957326,133.91100562385,-,-,-,-,-,-,,,福祉避難所
岡山県,真庭郡新庄村,高下公民館,岡山県真庭郡新庄村,35.202395625368,133.57400405735,1,0,0,-,-,-,,,避難所
岡山県,加賀郡吉備中央町,ラーバニスト小森の里,岡山県加賀郡吉備中央町小森68-1,34.91601551979,133.80191472999,1,0,0,-,-,-,20人,,避難指定場所
岡山県,倉敷市,公民館辻田分館,岡山県倉敷市真備町辻田947-1,34.650655772495,133.71621461863,1,0,0,-,-,-,600人,,避難所
