CODE,LAT,LON,MESH1ST,MESH2ND,MESH3RD,MESH4TH,MESH5TH
161160211995,36.706429,136.985696,5536,553607,55360748,553607484,5536074844
161160212241,36.754536,137.017941,5537,553710,55371001,553710013,5537100132
161160212308,36.745037,137.018469,5537,553700,55370091,553700911,5537009114
161160212415,36.681237,136.977698,5536,553607,55360718,553607183,5536071831
161160212605,36.721317,137.01536,5537,553700,55370061,553700613,5537006131
161160212670,36.756841,137.01483,5537,553710,55371001,553710013,5537100133
161160212746,36.756646,136.999387,5536,553617,55361709,553617094,5536170944
161160212993,36.767729,137.037883,5537,553710,55371023,553710231,5537102311
161160213157,36.743175,136.996805,5536,553607,55360799,553607992,5536079921
161160213173,36.75273,137.013636,5537,553710,55371001,553710011,5537100113
161160213215,36.721067,136.995111,5536,553607,55360769,553607694,5536076941
161160213397,36.717956,137.014082,5537,553700,55370061,553700611,5537006111
161160213629,36.719399,136.935283,5536,553607,55360764,553607642,5536076424
161160310433,36.781478,137.087878,5537,553710,55371037,553710373,5537103733
161160410019,36.821508,137.424571,5537,553713,55371383,553713834,5537138342
161160410522,36.810342,137.410961,5537,553713,55371372,553713722,5537137222
161160410555,36.814731,137.411239,5537,553713,55371372,553713724,5537137244
161160410597,36.831285,137.425209,5537,553713,55371394,553713943,5537139433
161160410639,36.811481,137.410906,5537,553713,55371372,553713722,5537137224
161160410837,36.842173,137.437902,5537,553723,55372315,553723151,5537231511
161160510032,36.855913,136.968274,5536,553627,55362727,553627273,5536272732
161160510503,36.812334,136.97297,5536,553617,55361777,553617772,5536177724
161160510586,36.823834,137.011105,5537,553710,55371080,553710804,5537108044
161160510768,36.850413,136.958858,5536,553627,55362726,553627262,5536272621
161160610014,36.770151,137.345219,5537,553712,55371227,553712272,5537122723
161160610469,36.763401,137.343747,5537,553712,55371217,553712173,5537121732
161160710012,36.871503,137.441095,5537,553723,55372345,553723453,5537234532
161160710319,36.851366,137.444623,5537,553723,55372325,553723252,5537232521
161160710350,36.873253,137.455455,5537,553723,55372346,553723463,5537234634
161160710558,36.888224,137.469897,5537,553723,55372367,553723674,5537236741
161160810010,36.640269,136.950563,5436,543677,54367766,543677663,5436776633
161160810283,36.630271,136.980144,5436,543677,54367758,543677583,5436775832
161160810507,36.654629,136.980421,5436,543677,54367788,543677883,5436778832
161160810515,36.649352,136.970866,5436,543677,54367777,543677774,5436777743
161160810523,36.636548,137.008392,5437,543770,54377060,543770602,5437706023
161160810556,36.635603,136.939536,5436,543677,54367765,543677651,5436776513
161160910042,36.672555,136.862777,5536,553606,55360609,553606093,5536060931
161160910158,36.666043,136.8909,5436,543677,54367791,543677913,5436779134
161160910166,36.665293,136.876096,5436,543677,54367790,543677903,5436779033
161160910356,36.674958,136.867929,5536,553606,55360609,553606093,5536060934
161160910497,36.678347,136.872151,5536,553606,55360619,553606192,5536061924
161160910505,36.629575,136.895818,5436,543677,54367751,543677514,5436775141
161160910521,36.67768,136.869568,5536,553606,55360619,553606192,5536061923
161161510387,36.569892,137.198407,5437,543761,54376185,543761852,5437618524
161161510437,36.609584,137.286592,5437,543772,54377232,543772322,5437723222
161161610211,36.703158,137.360693,5537,553702,55370248,553702482,5537024824
161161610419,36.665356,137.297783,5437,543772,54377293,543772934,5437729344
161161611259,36.700638,137.190388,5537,553701,55370145,553701451,5537014511
161161710078,36.960023,137.561414,5537,553734,55373454,553734542,5537345422
161161710623,36.948302,137.562331,5537,553734,55373434,553734344,5537343444
161161710805,36.933164,137.500948,5537,553734,55373410,553734103,5537341033
161161710847,36.949135,137.562331,5537,553734,55373434,553734344,5537343444
161161810340,36.663242,137.123603,5437,543770,54377099,543770994,5437709942
161161810399,36.575889,137.077861,5437,543760,54376096,543760961,5437609611
161161810407,36.596221,137.137772,5437,543771,54377111,543771113,5437711131
161161810555,36.674714,137.184653,5537,553701,55370104,553701044,5537010444
161161810621,36.628274,137.179322,5437,543771,54377154,543771541,5437715414
161161910413,36.700459,137.079994,5537,553700,55370046,553700461,5537004612
161161910702,36.74501,137.052383,5537,553700,55370094,553700941,5537009413
161161910769,36.717013,137.07666,5537,553700,55370066,553700661,5537006611
161161910777,36.708041,137.052024,5537,553700,55370044,553700443,5537004433
161161911049,36.759286,137.08138,5537,553710,55371016,553710162,5537101621
161162010395,36.570221,136.973314,5436,543667,54366787,543667872,5436678724
161162010635,36.586302,136.931567,5436,543677,54367704,543677042,5436770423
161162110443,36.541806,136.90496,5436,543667,54366752,543667521,5436675212
161163000001,36.645106,137.193237,5437,543771,54377175,543771751,5437717514
161163000011,36.683463,137.210206,5537,553701,55370126,553701262,5537012622
161163000013,36.684824,137.185069,5537,553701,55370124,553701242,5537012422
161163000014,36.745597,137.296946,5537,553702,55370293,553702932,5537029324
161168010019,36.655131,137.118604,5437,543770,54377089,543770893,5437708932
161168010027,36.539585,136.904238,5436,543667,54366742,543667423,5436674234
161168010035,36.679879,137.140823,5537,553701,55370111,553701113,5537011132
161168010043,36.690046,137.204095,5537,553701,55370126,553701263,5537012634
162160112292,36.68874,137.209095,5537,553701,55370126,553701264,5537012641
162160113969,36.704239,137.218232,5537,553701,55370147,553701473,5537014732
162160114603,36.722041,137.148848,5537,553701,55370161,553701614,5537016142
162160213231,36.737454,137.013081,5537,553700,55370081,553700811,5537008113
162163000201,36.605078,136.933455,5436,543677,54367724,543677244,5436772441
162163000202,36.670931,136.865124,5536,553606,55360609,553606093,5536060931
162163000203,36.875808,137.440956,5537,553723,55372355,553723551,5537235512
162163000204,36.816952,137.404267,5537,553713,55371382,553713821,5537138212
162163000205,36.732844,137.022386,5537,553700,55370071,553700714,5537007144
162163000206,36.718541,137.097936,5537,553700,55370067,553700672,5537006722
162163000207,36.856607,136.97794,5536,553627,55362728,553627283,5536272833
162163000241,36.692722,137.229444,5537,553701,55370138,553701381,5537013812
168160166200,36.703186,137.354582,5537,553702,55370248,553702481,5537024814
171170000010,36.593263,136.677822,5436,543675,54367514,543675141,5436751411
171170000020,37.233647,136.909169,5536,553667,55366782,553667822,5536678221
171170000030,36.550471,136.655769,5436,543665,54366562,543665621,5436656212
171170000040,36.556972,136.652111,5436,543665,54366562,543665623,5436656233
171170000050,37.308474,137.146983,5537,553771,55377171,553771712,5537717122
171170000060,36.59389,136.629872,5436,543675,54367510,543675101,5436751014
171170000070,36.572155,136.662804,5436,543665,54366583,543665833,5436658331
171170000080,37.045777,136.967861,5536,553647,55364757,553647571,5536475714
171170000090,36.317333,136.351805,5436,543632,54363288,543632881,5436328811
171170000100,36.408351,136.445571,5436,543643,54364395,543643952,5436439521
171170000110,36.539286,136.63901,5436,543665,54366541,543665413,5436654131
171170000120,36.656222,136.646833,5436,543675,54367581,543675814,5436758141
171170000130,36.592552,136.653093,5436,543675,54367512,543675121,5436751211
171170000140,36.599567,136.66054,5436,543675,54367512,543675124,5436751244
171170000150,36.541138,136.663027,5436,543665,54366543,543665433,5436654333
171170000160,36.565669,136.650341,5436,543665,54366572,543665723,5436657233
171170000170,36.530517,136.636116,5436,543665,54366530,543665304,5436653042
171170000180,36.585966,136.625209,5436,543675,54367500,543675001,5436750013
171170000190,36.526462,136.588115,5436,543664,54366437,543664371,5436643711
171170000200,36.670166,136.736558,5536,553605,55360508,553605082,5536050824
171170000210,36.554198,136.647281,5436,543665,54366561,543665614,5436656142
171170000220,36.601277,136.653583,5436,543675,54367522,543675221,5436752212
171170000230,36.574224,136.656538,5436,543665,54366582,543665824,5436658243
171170000240,36.557151,136.673601,5436,543665,54366563,543665634,5436656344
171170000250,36.307833,136.320222,5436,543632,54363265,543632654,5436326543
171170000260,37.051416,136.962027,5536,553647,55364766,553647662,5536476622
171170000270,36.766076,136.737081,5536,553615,55361518,553615184,5536151844
171170000280,36.598055,136.627888,5436,543675,54367510,543675103,5436751033
171170000290,36.900737,136.780123,5536,553626,55362682,553626821,5536268212
171170000300,36.8652,136.790772,5536,553626,55362633,553626333,5536263334
171170000310,36.561222,136.665916,5436,543665,54366573,543665731,5436657314
171170000320,36.253555,136.369361,5436,543632,54363209,543632092,5436320923
171170000330,36.655911,136.710097,5436,543675,54367586,543675864,5436758642
171170000340,36.39863,136.439333,5436,543643,54364375,543643753,5436437533
171170000350,36.583044,136.595834,5436,543664,54366497,543664974,5436649743
171170000360,37.076003,136.934206,5536,553647,55364794,553647942,5536479421
171170000370,36.582423,136.656468,5436,543665,54366592,543665924,5436659243
171170000380,37.382025,136.90862,5636,563607,56360752,563607524,5636075243
171170000390,36.455394,136.617899,5436,543654,54365449,543654493,5436544932
171170000400,37.443492,137.270703,5637,563712,56371231,563712312,5637123121
171170000410,37.13738,136.729363,5536,553655,55365568,553655681,5536556814
171170000420,36.447194,136.623803,5436,543654,54365439,543654394,5436543942
171170000430,36.438583,136.489027,5436,543653,54365329,543653293,5436532931
171170000440,36.455305,136.460138,5436,543653,54365346,543653464,5436534642
171170000450,37.044944,136.946583,5536,553647,55364755,553647552,5536475523
171170000460,36.377302,136.43289,5436,543643,54364354,543643542,5436435423
171170000480,36.399501,136.453487,5436,543643,54364376,543643763,5436437634
171170000490,36.564019,136.607614,5436,543664,54366478,543664784,5436647841
171170000510,36.53087,136.607144,5436,543664,54366438,543664384,5436643841
171170000520,36.442138,136.536027,5436,543654,54365432,543654322,5436543222
171170000530,36.542539,136.644829,5436,543665,54366551,543665512,5436655121
171170000540,36.510611,136.566416,5436,543664,54366415,543664151,5436641514
171170000550,36.521199,136.620026,5436,543664,54366429,543664294,5436642941
171170000560,37.14386,136.729949,5536,553655,55365578,553655781,5536557814
171170000570,36.56147,136.675662,5436,543665,54366574,543665741,5436657413
171170000580,36.408194,136.460416,5436,543643,54364386,543643864,5436438644
171170000590,36.568704,136.631926,5436,543665,54366580,543665802,5436658021
171170000600,36.391916,136.491027,5436,543643,54364379,543643791,5436437912
171170000610,36.580739,136.655671,5436,543665,54366592,543665923,5436659232
171170000630,36.598253,136.587795,5436,543674,54367417,543674173,5436741733
171170000640,36.562114,136.682226,5436,543665,54366574,543665742,5436657423
171170000650,36.515716,136.59873,5436,543664,54366417,543664174,5436641744
171170000660,36.350984,136.4234,5436,543643,54364323,543643232,5436432322
171170000680,36.561325,136.656205,5436,543665,54366572,543665721,5436657214
171170000690,36.406483,136.448263,5436,543643,54364385,543643854,5436438544
171170000700,36.277389,136.32783,5436,543632,54363236,543632361,5436323613
171170000710,36.300441,136.318313,5436,543632,54363265,543632651,5436326512
171170000720,37.004701,136.770622,5536,553646,55364601,553646014,5536460141
171170000740,36.518924,136.57376,5436,543664,54366425,543664252,5436642524
171170000750,36.406175,136.459239,5436,543643,54364386,543643864,5436438641
171170000770,36.565294,136.667404,5436,543665,54366573,543665733,5436657334
171170000780,36.534556,136.645773,5436,543665,54366541,543665412,5436654121
171170000790,36.400069,136.479661,5436,543643,54364388,543643881,5436438812
171170000800,36.610333,136.702722,5436,543675,54367536,543675361,5436753611
171170000820,37.063768,136.944377,5536,553647,55364775,553647754,5536477541
171170000830,36.357472,136.357,5436,543642,54364228,543642284,5436422843
171170000850,37.349762,137.109546,5637,563700,56370018,563700184,5637001844
171170000860,37.037306,136.969182,5536,553647,55364747,553647472,5536474723
171170000870,36.529413,136.701269,5436,543665,54366536,543665363,5436653631
171170000880,36.331382,136.485251,5436,543633,54363398,543633984,5436339844
171170000890,36.567797,136.664143,5436,543665,54366583,543665831,5436658311
171170000900,36.558151,136.666791,5436,543665,54366563,543665633,5436656334
171170000910,36.615776,136.653387,5436,543675,54367532,543675323,5436753234
171170000930,36.519837,136.70301,5436,543665,54366526,543665261,5436652613
171170000940,36.560775,136.6476,5436,543665,54366571,543665712,5436657124
171170000950,36.621121,136.702557,5436,543675,54367546,543675463,5436754631
171170000960,36.611213,136.672944,5436,543675,54367533,543675332,5436753324
171170000980,36.568725,136.662966,5436,543665,54366583,543665831,5436658311
171170000990,36.497157,136.610554,5436,543654,54365498,543654984,5436549842
171170001000,36.716971,136.696445,5536,553605,55360565,553605652,5536056521
171170001030,36.387005,136.447635,5436,543643,54364365,543643652,5436436524
171170001040,36.668403,136.654471,5536,553605,55360502,553605021,5536050212
171170001060,36.78508,136.738662,5536,553615,55361549,553615491,5536154911
171170001080,37.063408,136.954693,5536,553647,55364776,553647763,5536477632
171170001090,36.334861,136.361166,5436,543642,54364208,543642082,5436420822
171170001100,37.043102,136.967518,5536,553647,55364757,553647571,5536475712
171170001110,36.57461,136.651516,5436,543665,54366582,543665823,5436658233
171170001120,36.548674,136.656386,5436,543665,54366552,543665524,5436655243
